tx_id,tx_datetime,customer_id,channel,store_id,payment_type,subtotal,tax,shipping,order_total,is_return
63c3a5d9-48ed-4526-a712-09e14e56406b,2024-12-09T11:27:38.942708,9fcc1c22-f1ad-41ed-9492-b85b8462dff7,STORE,STORE_019,card,8.77,1.75,0.0,10.52,False
6bd21b58-9242-4db0-a2f5-05642e2bd573,2025-02-22T00:32:27.781851,a54bff87-4d6c-4f95-9ae7-80fc069ae7e2,STORE,STORE_015,card,15.14,0.0,0.0,15.14,False
054b6862-4b08-4a0f-8373-e9e9b22af863,2024-10-24T21:22:35.681556,edfc4ab9-c1c4-423e-a0d5-a58590dd5907,STORE,STORE_012,cash,44.95,8.99,0.0,53.94,False
e62ad34a-53d3-40cf-894a-a680de955ac3,2025-07-22T23:36:21.917243,2f3a83c3-cd3b-41b6-ae74-71e33389b84e,STORE,STORE_005,apple_pay,71.05,14.21,0.0,85.26,False
1a8c48f6-d119-459a-a0fb-8f02e8a8f6d6,2025-05-13T15:21:01.819291,711276b5-7733-48cc-b302-06cd5b14e493,ONLINE,,apple_pay,13.95,2.79,2.99,19.73,False
369ddf24-784d-4ae9-a62a-e33cf138f9a6,2024-08-11T15:49:13.571178,a7595c33-f453-45a2-b13d-87a642f7bdb7,STORE,STORE_004,giftcard,40.21,8.04,0.0,48.25,False
97f92363-e095-468a-b604-be27c5913b44,2025-03-15T00:30:58.748438,dea35e54-c540-45e6-a865-a122e022938c,STORE,STORE_005,apple_pay,75.28,15.06,0.0,90.34,False
c4d769e6-b443-4cc9-9aa0-b475ce08d0f1,2025-05-12T17:14:35.894812,aed21c1e-1532-43e3-bdab-162233a18d9e,STORE,STORE_019,cash,60.54,12.11,0.0,72.65,False
1ea492e6-e3c7-4289-b7b1-8ba858f546d8,2025-04-06T10:01:23.933132,53582f41-42fb-46fb-ae87-6d96ef2af35e,ONLINE,,apple_pay,12.28,2.46,2.99,17.73,False
f6b44c21-6f7e-4786-accf-15f145a62335,2025-05-10T16:09:07.835717,ebc6440d-44d9-43aa-b6f7-893323e22723,STORE,STORE_002,giftcard,89.98,18.0,0.0,107.98,False
f5e0cd95-a9b0-4931-8fe0-a192d756405f,2025-03-24T05:28:57.083192,08a4a8df-5a73-41c0-bcc6-d7802611dd97,ONLINE,,giftcard,30.4,6.08,2.99,39.47,False
9788e5c3-8ffe-4591-9e20-8494c59f71cb,2024-10-16T07:15:56.591381,d2b8a362-c1a7-4564-82ef-0c211f8207d9,ONLINE,,cash,39.43,7.89,2.99,50.31,False
345e7098-cffe-4b28-abe3-344caefcac98,2024-08-12T01:12:45.064042,f0e5f1d4-3742-44cf-95b7-d81fc278fc97,STORE,STORE_014,giftcard,132.42,26.48,0.0,158.9,False
c66207a9-7000-4a19-85a6-8cc32ff16fa5,2025-06-27T09:39:34.262301,6ece9dac-910f-4144-b5ed-28a58c0068a4,STORE,STORE_005,apple_pay,50.17,10.03,0.0,60.2,False
840ebd94-f513-474a-aa93-5befd2234311,2025-01-24T07:00:53.476602,d27a21d0-76ef-4588-b796-b16625c393ed,STORE,STORE_007,giftcard,18.43,3.69,0.0,22.12,False
1a31aee8-dda1-4fa3-a3d0-6c53628d0d4d,2025-06-23T21:27:11.234260,b98c3933-2416-4b32-afb9-d7ce1f2063cb,STORE,STORE_007,apple_pay,152.28,30.46,0.0,182.74,False
673ec227-a048-4d03-b742-f4b9006d5283,2025-05-03T11:14:12.215987,3c5eb8fc-ab13-4614-b6b6-d4d8c85ed345,STORE,STORE_023,giftcard,81.17,16.23,0.0,97.4,False
82bd8d21-cf1f-4781-ac0b-b275007e9de0,2025-03-13T19:45:47.641268,e29e1fd1-89bd-4170-87e7-39a3f30e2846,ONLINE,,apple_pay,64.89,12.98,0.0,77.87,False
1ec36550-5ab9-4aac-a622-ef63bd8a124e,2025-02-08T22:23:12.999202,1c1e0b1e-38ee-42bd-9537-a0706a317309,STORE,STORE_000,apple_pay,63.66,12.73,0.0,76.39,False
6f51dd19-3cac-42fc-9046-7517557c32db,2024-12-13T18:24:53.018743,bb9e8767-1088-4140-95b7-20d8e8308e86,STORE,STORE_005,giftcard,7.55,0.0,0.0,7.55,False
46b28ae8-055f-49bb-91df-62faf5686844,2025-07-12T03:26:31.869800,613eafe6-3b20-44e4-8c97-7b638b1ddb58,STORE,STORE_021,giftcard,3.64,0.73,0.0,4.37,False
41d47fbe-dfa5-401e-a511-dd2b3f147ed8,2024-12-17T07:19:37.709068,9e34706b-e685-4e94-9475-660346655a26,ONLINE,,card,32.81,6.56,2.99,42.36,False
8faf1b69-60e2-4999-a9cf-fc70a824d1ca,2025-05-25T19:48:05.423274,02eeb1f8-28e0-4bbf-918a-68a9582b7e60,STORE,STORE_023,apple_pay,26.84,5.37,0.0,32.21,False
65659e34-bee6-480d-8245-9557e4bb8e11,2025-04-22T11:27:23.720346,5be8f4e5-2f6b-425a-9578-f8262f23661e,STORE,STORE_011,giftcard,72.79,14.56,0.0,87.35,False
cde78a5c-59b6-470b-a305-3d4b0232c00d,2025-08-07T02:09:37.641569,31e9afd6-9453-4adb-b43c-e98f308d81cb,STORE,STORE_017,card,35.03,7.01,0.0,42.04,False
ece8a7c2-3cae-46b2-8b9d-71fd2e1a9367,2024-10-01T07:57:41.219304,9d82d274-c553-40ea-abf1-8a706d63f74f,STORE,STORE_017,cash,68.24,0.0,0.0,68.24,False
06f816d2-259c-4a5d-bfa8-68ed5c805176,2025-07-03T05:27:10.085654,71b5818e-7397-46f2-96ae-b0540536e623,STORE,STORE_024,card,44.27,8.85,0.0,53.12,False
3b46b264-ef69-4c0d-9180-c9593e73663c,2025-02-17T17:37:43.311789,149d7121-2efc-41e2-97f1-3641cc3834f7,STORE,STORE_004,apple_pay,40.55,8.11,0.0,48.66,False
6addd564-c6f6-44b6-aca3-2e272a51b08c,2025-06-05T13:05:03.552285,79d04ab3-f017-4844-8414-a4ac33cc874e,ONLINE,,cash,76.64,15.33,0.0,91.97,False
a5979529-2c16-470f-9a71-08e2934dcf4c,2024-11-27T01:25:52.058638,4e5bd3eb-ca1d-462e-a422-a8718c683bb6,STORE,STORE_012,cash,24.13,4.83,0.0,28.96,False
6fba983c-65db-4ee9-af3a-ad8f49428e3e,2025-02-22T07:27:00.959991,91707c75-962d-4d4a-83f9-bd251cf168be,STORE,STORE_012,cash,49.6,9.92,0.0,59.52,False
25608f93-a2aa-4326-b113-fbb60540240a,2025-05-30T02:19:12.776173,dac40588-6094-4f26-87bb-2d3dea8d3820,STORE,STORE_009,cash,63.92,12.78,0.0,76.7,False
20a66718-c185-490f-ab5d-da06319d5e8e,2025-04-26T06:51:58.369437,afb1b744-b5d2-462e-a37c-42c04c129d05,STORE,STORE_021,apple_pay,61.07,12.21,0.0,73.28,False
175fe890-9026-4bb7-8ca2-5c7c62a8eb2f,2025-07-09T16:40:42.928367,a1d3d779-eb56-40f1-a959-1fa284a9d04d,STORE,STORE_008,card,66.75,13.35,0.0,80.1,False
2b0a11b5-671e-43d3-867a-77861b044ece,2024-09-28T19:01:29.591484,62b3d497-51a4-42bd-94ef-1a34b0c98c75,STORE,STORE_003,apple_pay,54.4,0.0,0.0,54.4,False
34b487c2-cc8e-4d24-b6b3-8b4602e6c2a4,2024-12-05T23:47:01.559761,264e2e2f-1f7f-4c7d-adf7-9827db3b66a7,STORE,STORE_003,card,112.14,22.43,0.0,134.57,False
2a3cdda5-e692-4a19-af17-95b15ee4cb92,2025-01-03T05:16:43.498292,e87e31de-f080-4d3a-8381-95fff5de0b22,STORE,STORE_013,cash,18.75,3.75,0.0,22.5,False
8bb9a33f-3313-4828-bde1-2bb736d6f427,2025-03-08T21:54:15.209944,5a65472f-8928-46a0-85a5-9016bb80bfe3,STORE,STORE_019,cash,83.21,16.64,0.0,99.85,False
3e95228a-9688-429d-a1ba-019cad98274f,2025-02-26T15:56:05.668742,2119f69c-58c1-4299-bafb-032c5b9ae03c,STORE,STORE_013,giftcard,50.86,10.17,0.0,61.03,False
04d0f008-33ea-4f7c-b4ab-ead34963d281,2025-02-11T14:28:01.929371,4b68bd12-8f54-4b8b-a168-e1c51fcbebcf,STORE,STORE_000,card,10.96,2.19,0.0,13.15,False
2b7566e1-dc98-46b6-a1e6-1f052623c877,2024-10-18T00:05:32.043359,f3a8a1a9-2505-436b-811a-571529f26e3c,STORE,STORE_024,giftcard,59.35,11.87,0.0,71.22,False
870383de-ac64-4b89-b7bc-4a4eb9952533,2025-07-26T17:59:09.913602,f495f9ec-c8e5-4106-86d4-ba17d534a54b,STORE,STORE_017,cash,14.59,2.92,0.0,17.51,False
d55e3ee2-a00f-4159-9fa3-563bc2fa1665,2024-10-04T08:40:38.804782,4361f2c8-dc6f-404f-be4a-b5b8168b6871,STORE,STORE_012,apple_pay,8.38,1.68,0.0,10.06,False
0000e6f5-2f69-4632-ad18-66a499f6a0d0,2024-09-15T06:24:36.305074,eae4df16-1372-4c4b-a5f3-c0ff0c474411,STORE,STORE_000,apple_pay,60.29,12.06,0.0,72.35,False
5f64177f-4675-4d7b-bbaf-02168eef6da1,2024-08-19T14:19:47.242083,3dc192e7-6a25-4b2f-a106-749f5e844cc8,STORE,STORE_023,giftcard,133.81,26.76,0.0,160.57,False
913314d0-286b-4de7-8b91-8e995b553e57,2025-03-14T16:16:29.438943,1ff0ab0d-6b74-454a-80d2-e53f766d9edf,STORE,STORE_022,card,126.53,25.31,0.0,151.84,False
88e80f75-b8ae-4405-b857-a1eb712302cd,2025-01-15T05:14:15.739823,dcb5ac37-f639-4792-9973-a7bdb76a6d30,STORE,STORE_007,card,32.28,6.46,0.0,38.74,False
1927b678-1d4c-4da9-bd86-3056a2bc86da,2024-09-09T06:53:22.017466,33b487dc-ea02-41ba-a87d-fae7c46ca891,STORE,STORE_014,card,117.98,23.6,0.0,141.58,False
3553f5aa-f8ee-4ec7-a8c8-600db3e63343,2024-10-09T19:30:50.627352,0e1b4fb6-5625-4379-87fe-4220197f03c3,STORE,STORE_014,apple_pay,62.07,12.41,0.0,74.48,False
9663d7e9-2e28-482f-bfc4-242f2a44348f,2025-04-19T15:17:41.962024,458c3696-fbc9-4b96-83bc-f422f08d117d,ONLINE,,card,68.2,13.64,0.0,81.84,False
9f6b9a07-e997-4deb-a5e0-33e013f6ae47,2025-02-24T15:08:19.023128,9265bffe-b718-4339-af3a-8240dc3c77a5,STORE,STORE_019,giftcard,63.3,12.66,0.0,75.96,False
660ddd2d-17d4-4b66-98cc-c1c552bafaef,2025-04-15T09:03:03.737615,efe6a3d7-ce1d-4f4a-b110-62d110cca7f6,STORE,STORE_014,card,7.97,1.59,0.0,9.56,False
f59301c1-d12d-49e2-bb8e-1b7307822a4c,2025-07-04T06:18:47.151763,e708db4d-7921-4065-8180-d90aab8f6ca8,STORE,STORE_024,apple_pay,12.79,2.56,0.0,15.35,False
a0f3effe-fa3a-4484-b226-20331614d0d1,2025-07-14T03:32:32.296098,0741eb75-e2fd-4ff7-ac8c-40ae79de08fd,STORE,STORE_014,giftcard,6.74,1.35,0.0,8.09,False
dfd25e94-fed9-4b2b-a026-6bed3548404f,2025-07-20T23:50:34.581842,ee0f3864-dc4c-412f-91ce-4ed5229719dd,STORE,STORE_008,cash,231.01,46.2,0.0,277.21,False
8434ca71-42a3-4a76-810e-a4f987c2315b,2024-12-20T17:28:07.782719,14306f88-05cb-48b4-96f9-033a1a132791,STORE,STORE_000,cash,100.99,20.2,0.0,121.19,False
687eb316-f74e-4075-962d-55b9a306907e,2024-12-06T02:46:57.463489,d1bf10dd-3a81-48c6-9144-7b358ad1b7c8,STORE,STORE_023,apple_pay,53.52,10.7,0.0,64.22,False
1ffd12a6-78a3-4972-9085-43029f4e3121,2025-03-14T16:03:35.581514,26eecef3-b887-4ca0-89b0-7cda9a1cd19f,STORE,STORE_002,card,35.24,7.05,0.0,42.29,False
17defe8f-bfda-4325-a4fb-b698973c8228,2025-06-14T15:04:40.296875,a7efce87-62f1-4662-b883-7a4236917916,ONLINE,,card,41.12,8.22,2.99,52.33,False
718441da-065a-42b3-8681-4197bbb1fe04,2024-12-13T01:54:58.651384,15b5d28c-3039-4482-843e-27bf9bdd6eef,STORE,STORE_017,card,58.86,0.0,0.0,58.86,False
dc2e59bf-3144-4ead-9799-248d2e17f80e,2024-11-17T18:17:10.912004,19d498c5-88ac-463a-9ee9-fef1ffab79b8,STORE,STORE_015,cash,6.86,1.37,0.0,8.23,False
3133ace9-38ea-4dd0-928a-9517e2bfa589,2024-10-09T05:39:32.962425,79741935-e35f-4c7a-83d8-5a17eaf48dbd,STORE,STORE_005,giftcard,72.05,14.41,0.0,86.46,False
a6ba0203-2ada-4e40-a99d-0a6e87314adb,2025-06-05T17:33:41.347122,79133975-476c-4374-aac5-020a817855a6,STORE,STORE_012,cash,14.92,2.98,0.0,17.9,False
ed0cf1ad-15cf-41e1-9a04-55cc13322f51,2025-02-16T01:30:36.299664,baf46ec7-93e2-4255-92e9-8a1018858c68,STORE,STORE_016,giftcard,42.8,8.56,0.0,51.36,False
2c00d8bf-f8ce-429e-9239-583dd4e13a62,2024-12-20T01:51:44.123671,34c964e9-b024-42ff-a48c-9588c4479f78,STORE,STORE_005,cash,12.35,2.47,0.0,14.82,False
9fae8501-ed62-41cd-895b-679d2e5284ff,2024-09-18T00:00:51.178269,ab97421e-b9ff-4b08-b805-ccdef704916e,STORE,STORE_014,cash,78.35,15.67,0.0,94.02,False
171855f8-0b92-4ae7-bf8b-b3d589ea1e8e,2025-01-05T11:45:01.059448,9fcff8e5-caf4-4fc9-a77e-f20f5232f55b,STORE,STORE_014,card,57.65,11.53,0.0,69.18,False
34c476e4-60c6-40cc-9e39-62297f21348c,2024-09-23T06:20:56.314126,9a9257e9-a33a-4dc8-8bc1-7f2bc1aecf56,STORE,STORE_021,giftcard,35.66,7.13,0.0,42.79,False
1fecc88d-b34a-42b3-93c5-edb4ed2eef80,2025-07-09T02:38:05.974331,2bcbf469-1da9-4a68-b78f-fc145e91d4c4,STORE,STORE_022,cash,14.68,2.94,0.0,17.62,False
e7191aec-3692-4919-840f-91648e386eaf,2024-09-07T02:44:04.725754,025e8886-0c95-4082-8e0e-474101fc01e4,STORE,STORE_008,apple_pay,13.44,2.69,0.0,16.13,False
d7aa5395-33d8-4355-8a9c-7a3ffdd94c9d,2025-07-28T22:55:24.838743,a740a579-fbb2-4c53-b63d-23094e7145a8,STORE,STORE_004,giftcard,171.93,34.39,0.0,206.32,False
ef8bb153-3f0b-42ee-b8fc-657f7a639336,2024-12-21T03:28:49.300149,d72e275b-31cb-47c0-9132-5b65b8bd8649,STORE,STORE_000,cash,47.6,9.52,0.0,57.12,False
28e7f1b4-790d-4a0b-abad-f21d7c09d0c4,2025-03-13T11:41:06.126554,b27f72b3-da4b-4df4-8346-9a75a73e9d14,STORE,STORE_017,card,68.05,13.61,0.0,81.66,False
fea218c9-b55d-4bb3-bbed-3acf5535e323,2025-01-24T07:24:02.176143,d8581c15-685f-49f0-b103-9c610b6a6d2b,STORE,STORE_000,apple_pay,94.45,18.89,0.0,113.34,False
b034544d-7f82-4259-987a-3fe92dbd7579,2025-03-03T21:18:18.352521,2e10ac6c-3486-4b72-86c6-462547836a85,STORE,STORE_008,cash,133.32,26.66,0.0,159.98,False
b4fe0b5f-7943-4a69-810a-31a883403df0,2025-04-25T19:27:49.355198,ce1fbf3c-11b7-4fec-8692-740f118ab048,STORE,STORE_003,cash,38.11,7.62,0.0,45.73,False
b54b6f36-63c4-417d-a1ea-65ee41dcc816,2024-10-15T05:59:45.048880,49ab57b8-792d-44ff-beca-1202030727b4,STORE,STORE_012,giftcard,33.34,6.67,0.0,40.01,False
62e77116-6474-44ee-aea3-dad0dc721dd5,2025-07-07T17:38:47.686539,86d4693a-4dce-4850-a20e-e6c84fc02860,STORE,STORE_021,card,21.26,4.25,0.0,25.51,False
88e027e2-be3c-42e4-970e-f870943a9738,2025-05-08T23:54:55.444615,ee10c72e-513a-4507-83a7-3307379cb541,STORE,STORE_021,card,79.28,15.86,0.0,95.14,False
ef58ccef-50c5-4732-a8b3-669acdff20bb,2025-05-23T02:39:46.167239,6ef91b80-587c-4e00-a742-9d4e05dacf32,STORE,STORE_005,cash,34.12,6.82,0.0,40.94,False
ed8169f5-2569-4fc0-bce8-c68d141853d5,2024-09-15T23:08:46.549929,8e49b045-27ab-49ca-aba2-69742e7214a9,STORE,STORE_021,cash,3.75,0.75,0.0,4.5,False
2c927ec2-feae-4987-a25a-d8f6993278bf,2024-10-01T03:22:24.957931,cab9a3a9-b4e4-4bed-83b6-181bc1bfad5a,STORE,STORE_000,cash,36.79,7.36,0.0,44.15,False
96362fd7-37b1-4b29-b0c5-a814a54afe98,2024-10-06T18:26:30.929301,9650bc88-06d7-48e0-aea8-c124ebf194e0,STORE,STORE_007,giftcard,113.79,22.76,0.0,136.55,False
d7fe1b7c-d3f2-4443-af7f-add14a7c039b,2025-04-17T13:07:06.372073,034f6943-edf5-47dc-8208-f261bd6f4e5b,ONLINE,,card,33.7,6.74,2.99,43.43,False
be9f234d-2caa-464f-8dc2-6c9c6e4800b3,2024-10-07T18:58:03.062336,29a4c844-d7e3-459e-a0bd-34a875758451,ONLINE,,giftcard,43.63,8.73,2.99,55.35,False
490b6718-3df7-47a7-a72c-4e5b8c2c9ed3,2025-03-20T18:22:30.447482,3bb1ba82-2447-4641-b09a-fe7a4cfe27c4,ONLINE,,apple_pay,26.83,5.37,2.99,35.19,False
0ca97e5d-8e1c-4253-9704-15337a786ab3,2025-02-21T00:00:35.685474,f30de03e-aa32-4f1d-92e1-80f7df8906f0,ONLINE,,apple_pay,26.39,5.28,2.99,34.66,False
10fe3ca2-2baa-4301-bd73-bc01ee670437,2025-05-06T17:58:21.999356,96b4df29-3dd8-41a0-8b64-63f6c3ddcd9d,STORE,STORE_006,card,80.21,16.04,0.0,96.25,False
d6577415-f7b5-4cb7-9781-586908d10fb0,2024-12-23T19:31:42.440373,e2521d04-66d9-4008-9a8d-c9882182fedb,STORE,STORE_023,cash,165.6,33.12,0.0,198.72,False
abde8205-214a-464e-bf10-4f6f06b11987,2024-09-19T20:43:42.647632,2b29f29b-000e-4c23-b840-2d28c2dadb6a,ONLINE,,cash,85.17,17.03,0.0,102.2,False
eaf10654-e8ac-4a7e-ae00-e4af002e7542,2024-12-14T02:40:04.362704,c5c66d39-ba29-4036-a3ea-167ec279febd,ONLINE,,card,125.49,25.1,0.0,150.59,False
7b91f07f-7094-4766-87d6-a0b3e51c5aeb,2024-12-04T12:22:53.836628,a9e33299-77fb-4ee4-b1ed-c52efb972ec8,ONLINE,,giftcard,40.23,8.05,2.99,51.27,False
6d6f20f8-d9a0-4c41-a2de-ea390774b38c,2024-11-17T21:10:26.657192,2c96a4c0-99c9-48b7-bcb5-b1d1106f9602,STORE,STORE_017,card,164.34,32.87,0.0,197.21,False
58570eba-47bf-40b7-bcb1-83add3d0e3ef,2025-04-17T17:57:33.486293,d96d9074-5be1-40ba-b08d-0ed3a64a778b,STORE,STORE_018,cash,35.8,7.16,0.0,42.96,False
3558f44c-3619-44d2-adf9-35229f86813f,2025-01-04T06:49:12.453347,03ead13b-71e3-41a0-a61d-a8b5666121ad,STORE,STORE_007,cash,33.77,6.75,0.0,40.52,False
a84f1ea6-75c9-41e8-8a13-d45f232bb929,2024-08-11T13:28:24.760293,c26b5053-4924-4a13-827d-f7afa32fdb3a,STORE,STORE_006,giftcard,144.5,28.9,0.0,173.4,False
67abd288-165b-4480-911d-5a5a17193fb4,2024-12-14T03:33:45.995874,39f91dd3-7067-4303-b1ff-3ae996aeeb53,STORE,STORE_002,card,16.17,3.23,0.0,19.4,False
69db3baf-86f5-4547-9646-5f05fca54d72,2024-12-26T01:27:46.542232,e35a0658-630b-468c-a4bb-8a96fbf545ec,STORE,STORE_015,apple_pay,36.82,0.0,0.0,36.82,False
403dbaee-ceef-42df-b717-1457706baf4d,2025-03-23T03:45:06.434348,c84a6d06-d717-45d3-b767-27a0f5a048ad,ONLINE,,cash,12.14,2.43,2.99,17.56,False
4c8443dd-71ed-47cf-aa6b-c02662f96429,2024-10-18T07:10:20.890807,32b3cc85-569c-4824-8249-00bcf2e19a02,STORE,STORE_021,card,12.77,2.55,0.0,15.32,False
ac047cb5-1962-461b-ade7-7066a01a73d0,2025-05-01T11:39:23.220958,138764a0-1100-47a8-b215-f53f5f642144,ONLINE,,apple_pay,84.62,16.92,0.0,101.54,False
686f2169-a165-47d6-9a63-59485a8db149,2024-12-23T23:13:22.198142,7fdb4839-a581-4b22-bf35-8062047af480,STORE,STORE_019,giftcard,11.89,2.38,0.0,14.27,False
b58ebd0f-b534-44f9-96da-d723c6a102d6,2025-07-25T02:53:55.944162,09dbd0d2-6856-409a-a6e6-577d64f2f744,STORE,STORE_009,giftcard,128.45,25.69,0.0,154.14,False
8853f63c-61b0-4e00-a6ce-6e5449cbd591,2024-09-01T09:58:39.972022,4b4626df-d73e-4682-8436-e321198260fa,STORE,STORE_016,card,18.66,3.73,0.0,22.39,False
47596e3e-0f7a-437c-8bba-4a7706512cf0,2025-07-16T03:05:25.022411,27f89bcb-7a9a-4ca8-a7ef-a1cb8322d19a,ONLINE,,card,40.79,8.16,2.99,51.94,False
a8143a51-1bab-4272-980e-db2c39762a24,2025-05-09T16:14:51.199672,9fb4cf54-48e2-4790-8edf-780a58b6e8db,STORE,STORE_012,card,36.22,7.24,0.0,43.46,False
954eeca0-c392-4194-9d8d-f00e678a5a54,2025-04-05T03:05:15.888611,4b163c8e-96c0-435e-a693-d26f92494045,STORE,STORE_023,cash,16.75,3.35,0.0,20.1,False
d71bd170-7dfa-43e8-8ccc-0a43e2db26af,2025-05-02T15:55:16.663821,f5e503a4-2f52-4c41-8179-066dc528ed59,STORE,STORE_011,apple_pay,16.31,3.26,0.0,19.57,False
2f3a8a47-46bb-47f3-9806-8b942fd29747,2024-12-10T08:20:30.579996,d79046e9-c008-4beb-b009-0f895056d1b7,STORE,STORE_010,giftcard,40.79,8.16,0.0,48.95,False
6cb73922-d915-4432-b697-afca5d0838d2,2025-07-27T18:57:21.132610,2fd570b1-76af-4a79-9392-79e34572e4f0,STORE,STORE_005,apple_pay,25.19,5.04,0.0,30.23,False
289ed5df-6b9e-43ee-93af-65aaff53cd85,2025-02-01T00:57:44.993137,a7e9f0db-6578-4527-9e8c-8e3a48ffe4a8,ONLINE,,giftcard,67.65,13.53,0.0,81.18,False
9d6bddbb-ac67-4766-a0ac-1e0eedba2b6f,2025-07-25T22:27:30.010400,dfdead54-ff7f-4519-8b51-41740e587add,STORE,STORE_019,giftcard,27.53,5.51,0.0,33.04,False
0c7ae83a-6b67-470a-aeb8-ae559a92314a,2025-03-13T07:53:40.759247,d23db89a-38cc-4bd6-a195-1cab4b206fe0,STORE,STORE_007,apple_pay,112.12,22.42,0.0,134.54,False
c2bc0db3-7e1d-4cbc-af7e-51c6fd31fd15,2025-03-08T19:02:56.720499,f2b058df-7b48-4586-a797-ddcffc137c19,STORE,STORE_019,card,47.96,9.59,0.0,57.55,False
fef79ff8-df5b-49fd-a6ef-e937db502cc0,2024-10-10T14:39:34.371839,129cbb7f-e040-4677-b490-0abf45666899,STORE,STORE_009,card,49.97,9.99,0.0,59.96,False
7e1de641-fb31-4f1e-98d1-8fb6e498f123,2024-08-27T03:24:17.349247,36e9a664-864d-439c-935e-bf1c515cc502,ONLINE,,giftcard,56.12,11.22,0.0,67.34,False
820c0dfb-ecee-4870-80f8-e090aae8ff13,2024-09-25T07:03:59.959792,be8c506b-a4d2-4372-baef-a9c22a3b23d2,STORE,STORE_010,cash,6.04,1.21,0.0,7.25,False
67f1a064-a32d-47f0-b3aa-932c7819b121,2025-06-28T10:58:30.526519,93e3bee3-d67d-42cb-af1c-f31113d61338,STORE,STORE_001,giftcard,26.85,5.37,0.0,32.22,False
1690c86e-aee3-492d-b751-5af9666279fa,2025-04-03T19:50:46.577348,f1132280-3bcd-4e28-b036-3b426fbd73c1,STORE,STORE_017,cash,15.47,3.09,0.0,18.56,False
89c496dc-4d5c-450f-ac8f-8d0781fc9e1b,2024-12-23T23:37:38.808015,6b73d6ed-4401-48c9-9a28-5fb42b5e2d81,STORE,STORE_010,apple_pay,53.15,10.63,0.0,63.78,False
e6306de6-7219-4fde-bd25-61b0e0f29b06,2025-02-01T02:34:04.108901,ac237559-1d2a-42d0-8f91-381914051304,STORE,STORE_018,cash,85.25,17.05,0.0,102.3,False
e45034ae-ba02-4917-9858-7d8776637a02,2024-10-12T07:41:14.259003,0e68ea30-da07-4122-bd68-d24c8a7e79f2,STORE,STORE_003,cash,132.0,26.4,0.0,158.4,False
7f43503c-f9d1-45a5-8684-6c8d4965474f,2025-01-06T00:04:36.840000,6e7e39e7-985c-4d86-b7c5-927fd6dd1db4,ONLINE,,cash,7.61,1.52,2.99,12.12,False
714e4e80-942c-4eef-abf8-6ea02150cfd2,2025-03-02T19:01:30.902601,ae4e32cc-df4b-4d5d-9fbf-185fed59ab8a,STORE,STORE_015,cash,24.17,4.83,0.0,29.0,False
040d386b-e1ba-44b6-8845-2932b86fcf2c,2025-02-13T17:00:09.977036,99375576-ea60-4521-af4d-83ef461b1c11,STORE,STORE_020,card,84.59,16.92,0.0,101.51,False
4647e3cf-067a-42d4-b694-f7f5263a2fa2,2024-08-19T00:40:00.197423,dabd295e-1b89-411c-aafe-6274218796fb,STORE,STORE_002,giftcard,60.02,12.0,0.0,72.02,False
5fa95eb5-4e53-476a-8773-a3ba2840a482,2024-09-01T19:00:23.950331,03a629d8-8f4a-41a3-acf9-08f062f50297,STORE,STORE_009,cash,20.78,4.16,0.0,24.94,False
d8b08cc9-712d-404d-8eb1-981ed1168bdf,2025-07-04T09:38:53.374304,005f831e-d58b-4e83-a9fe-dcdc4b011b4d,STORE,STORE_001,cash,47.21,9.44,0.0,56.65,False
b44f7d48-cf65-47cd-90bf-8ca0259843a7,2025-08-03T20:55:02.473418,406185ca-17f8-4a6a-874e-ebc9fb8f2b00,STORE,STORE_004,cash,6.04,1.21,0.0,7.25,False
b545a7c8-3b52-4303-90a3-9b205cb55bed,2025-04-22T16:15:51.984969,a3bd8f4d-5051-4d99-b143-9a36c0b94d00,STORE,STORE_000,apple_pay,20.68,4.14,0.0,24.82,False
dcf14ff7-e5af-4eb0-b3ac-50e0db6b85ae,2025-01-07T23:19:34.895114,be2d4fbe-7c16-4d1d-8e53-0799f54c1739,STORE,STORE_020,cash,5.93,1.19,0.0,7.12,False
71b23773-9601-48ca-a7c7-569827617ba5,2025-01-24T11:21:47.530071,e3e0073e-d09a-4dd0-b98e-b34d1812caa7,STORE,STORE_002,cash,37.13,0.0,0.0,37.13,False
b9c01a44-0f22-47f0-b54b-fa00e2fa5692,2025-07-12T02:33:48.730871,131d93f9-f164-43ff-9dc7-bbbcf7b10c8e,ONLINE,,apple_pay,51.38,10.28,0.0,61.66,False
8ee7e433-f856-40f1-b9e2-e30b6f36f0ef,2025-01-28T12:43:25.244902,d86639b8-3008-482d-87a4-d0c6969251f5,STORE,STORE_001,giftcard,50.25,10.05,0.0,60.3,False
78fcfdd7-a495-4365-8eb8-d092c8eafa56,2025-02-26T11:18:46.941633,9ce5c669-eb46-49bf-aaef-a465584f90ba,ONLINE,,apple_pay,27.65,5.53,2.99,36.17,False
91b974b0-9fef-4275-b9ce-ff968f6285fc,2024-10-26T05:39:31.702762,b021aa99-0ca2-42be-8fb6-ac34e296861e,STORE,STORE_007,apple_pay,45.39,9.08,0.0,54.47,False
ade67c06-0ec3-4dac-b0da-3593b0e49f8b,2025-01-27T11:57:47.337492,13f72450-f908-4e18-90b6-f4fdea113062,STORE,STORE_007,cash,8.85,1.77,0.0,10.62,False
