return_id,tx_id,product_id,sku,return_date,quantity,refund_amount
cff3a465-a7b8-47e3-bec9-6d6a26facc2b,24f91be0-682a-46aa-9c75-a7a3153f1611,d2e11e92-6343-4929-a39b-9de2dae50f73,MSME00914,2025-06-12T03:48:23.732977,1,13.96
324f2b69-07cb-4d05-a802-8dbfdc333ffa,4c138df8-4043-40b1-8551-e4329ee447d8,a6553381-6a78-451d-913f-bbc01135af30,MSME00515,2025-05-18T10:05:35.517625,2,35.98
5e1eeac9-4ee9-4cd8-bc1d-609ee9cbf33f,b743db88-dfb8-4862-aa08-453aec03d301,25bf6a66-6017-41a3-a563-cddd97d291d1,MSBE00722,2024-10-21T18:11:54.397974,1,27.68
0e13506e-3750-426b-9826-a886bf7c9ba0,227b1a43-bf13-43f1-aab9-8429033be29c,dab48c67-2785-4ead-9690-2c63fa7070b8,MSWO00316,2025-05-12T21:39:38.233219,1,5.31
415883a7-05f4-4fcb-a06f-0dde17093301,8c266a6b-d697-41f2-872b-58ec5c92f6e6,adb57854-56a8-4674-abe8-7d7710d46c8d,MSBE00695,2024-12-09T03:19:03.799203,1,21.99
3b76c84d-c5f8-45a0-8554-3f54022cb804,f6639fd0-ad23-4ce9-95c2-5e621770ab11,6399734f-6288-45d6-a78b-3d13d95add20,MSBE00758,2025-05-16T18:05:38.065594,1,86.62
0a582b22-c81e-4b0a-be53-2b2cf5706e2c,0625f98b-b0fb-4418-8c96-064c4335f299,2950385f-f1bd-436c-89cd-e34af225c898,MSFO00132,2024-12-19T01:15:25.183315,1,6.93
458bf6d7-88af-4a7e-b931-8bf70a6f68b2,5f3694bc-cde3-4e92-95d8-f3fd508fa4d0,8e331190-2799-4c24-b901-abeeefa4089b,MSHO00054,2025-06-09T20:04:09.736999,2,10.0
28006797-b0cd-48ad-a847-88403a8ba701,be6d9ad0-69f2-46bd-84df-922b65ceeb5f,285c187d-3a25-4183-a032-52ff882c68d6,MSWO00626,2025-04-16T22:54:08.542821,1,4.15
66e85ae1-23eb-4fc2-bc6f-db87f957bc33,43c542f4-2f24-4d14-a57e-6cffa3491ed2,5d2c3050-479f-418f-b7fd-6832284a08ac,MSME00203,2024-10-05T06:37:21.160772,1,6.06
4077ea19-3902-4ab4-9a76-0d9742b459e1,78ec87b5-018e-477d-86d6-4ccf8ff296ca,7dada7e8-87ae-40e2-9353-3c0255febc97,MSBE00163,2025-07-13T11:08:44.357279,1,7.59
38478eb7-0a4a-45bd-851e-6ddd3ae7350a,8c094cee-0796-4b7c-b8b2-db5b35d71439,3fe968fb-06bf-472c-8c55-ec40fdc77a97,MSFO00776,2025-03-03T23:58:23.317070,1,9.95
b29dccc6-5eea-46a1-bf33-a15c0ca9d637,ca9ad144-dafc-4886-aa34-6327bfed5975,2257a387-19f1-4495-b8b0-90b5a1c62d84,MSWO00723,2024-10-09T07:35:13.932278,1,3.72
79e3308f-a1e5-4f98-b116-9ac880ac89f6,c1e35410-372d-49c5-95e2-ac9243ea0bcf,245867ee-6468-4f72-839b-1dff96870504,MSBE00531,2025-03-09T07:48:11.251893,1,25.79
a97b2535-f0a3-4dcd-84bf-299eefad01b5,100723d0-4e67-4b7b-93c4-f8734f88b097,59ecb7d6-c4db-4650-b87b-701e051ca646,MSHO00578,2025-04-02T16:39:41.337764,1,15.53
dea3026d-8219-49ee-af7e-98a749b55713,d84fcbcb-dbca-4a8c-b6fd-008e41048dd2,2c68ba29-8dc4-4232-aa56-7b88afca7bfe,MSFO00732,2025-08-17T01:25:42.370252,1,27.11
895d99d3-708e-4bdc-acca-920a7c1e92e5,b638c164-7863-4869-873d-a159403c29b1,67131c14-e921-4244-b1ff-82df4e7d3c7c,MSBE00189,2024-12-26T16:14:16.366817,1,7.9
6343f3f1-15c7-4593-86b0-13b549ddb748,41f13d62-8488-4dcd-9975-de4a5c3c792d,4f15d198-ce50-4c44-8758-9a8002c1ef26,MSFO00761,2025-04-01T02:05:54.043945,1,8.58
a5c74ed6-e5de-4973-8192-3ce2a4d28c75,5306bdc4-ee8c-40dc-ad35-c0eaaf5fafa6,f579080f-bf07-4a54-ae71-7a5e422cc43c,MSHO00705,2025-02-10T20:55:43.466574,2,17.24
2a7662e9-8117-409a-a061-d0eaf1c6e739,91612d64-2a7d-4c5b-a23c-337b7712c708,23a2695f-bdb4-4fc7-91a8-ef3df3a5057a,MSBE00819,2025-02-11T01:11:17.723893,2,14.62
8f21ebd8-51d4-4e5d-bad8-b10a41d8a885,77c5d820-cc5d-4e20-b4a2-74596905c102,6ce3f243-d0f0-436f-bddb-6eb6f06f9b0d,MSME00378,2025-06-03T17:54:36.642005,1,31.82
860cafd3-9c62-4bdf-a7ba-c9b8db19edbd,c683aada-3ca8-4718-a2c7-762c76d79a18,0571ea1c-6f00-4ccd-a328-2329b3f366fd,MSME00455,2025-07-01T19:20:13.128741,2,69.26
806bb476-c428-4ea3-9b79-692802fe0979,249d554e-08a2-43b5-8633-dabde0395bfb,07cf650c-3967-4999-be5f-dbd45b428913,MSWO00000,2025-03-14T16:47:33.837758,1,19.05
1b459b4a-bec2-447a-8c64-9484f1903c14,95739361-56ed-499d-8866-9515062a9c5a,22bcf427-df84-4c3a-b246-6318db72e4cc,MSFO00860,2025-07-03T11:08:35.103471,1,10.77
eba7b929-49ef-4587-86b9-3ef588764375,b80be0a6-e0b1-4177-9505-c9180539d25c,13338e1c-e1e8-4026-baa7-c5cbae4e5a96,MSHO00848,2024-12-19T16:47:06.969296,1,13.41
2e4d357b-a1e9-4281-8185-e8faaa241298,baf839e5-0032-4a3a-9fd6-bd82f5ba5f1a,c3818cc6-3c60-49e5-8805-2dbcbd856025,MSFO00328,2025-03-11T16:05:33.185681,1,3.72
e989a1d6-794f-44c7-931b-b5fd2cbf6665,cf36975b-5e18-4556-b929-59d8c895e128,1719f4bd-f702-4d88-b783-aa124563d6a7,MSME00411,2025-04-27T22:23:13.857291,1,34.44
4d746773-6201-4fc3-a138-dd8a92e6cc18,184cd3a4-4b4d-4d3d-ad9d-ce8016a3980e,6f06924f-36f3-4428-87cb-d560499a4675,MSBE00446,2024-11-16T16:58:50.743974,1,25.04
b481f45d-b11a-4410-9d3e-407a2f232610,b166539c-bda1-4019-ba8b-641bb5e3167c,d15c6ae8-705c-4621-8846-6807f6f59651,MSWO00991,2025-08-12T11:23:11.062104,2,15.48
23f04be8-483e-4ee8-b36a-0322104a48fa,7768bc4a-dca2-4867-83fc-fe1f61f24923,2978baa2-f54b-409a-9285-3f80417c5bff,MSBE00486,2024-11-24T02:19:42.698754,1,3.65
980b69ee-e2fd-4466-be2e-6ff8b98f4acc,a5fdbb0e-7464-4c80-be3d-4abe3b07bf65,9103a06b-3bfb-4319-b3ec-9afc3f2c8c8c,MSHO00182,2025-02-22T17:47:18.200574,1,14.63
8cbfabd7-45ef-41a8-85b3-333c6ebf164f,7e1a866b-9f4d-41a8-a4c6-87fdbe7bc5e9,a74215ba-dc13-46c6-a1f8-35d627c0c037,MSFO00649,2025-04-23T10:57:09.719206,2,103.41
ce9799ce-c364-4a35-aea5-071cc499de7c,d6e3a9f5-52e2-4676-a796-97867cb7650a,c7823efd-7f20-418c-94ce-68656b2b0793,MSFO00396,2025-07-13T04:11:31.365780,1,4.03
69d59679-797f-49c7-8399-fe259a0fc7bb,3edbc3d7-2931-47a9-899f-ae7a9f884a3d,2db13d76-f20e-4b4c-b270-edc97e12bae5,MSBE00230,2024-12-02T03:31:18.088699,1,7.21
6e5b5400-07e6-4dcc-b9fe-2e55c3ff9148,89d19359-2741-4a8e-ab76-e0b85d723113,ddb7049c-8957-4dd1-8824-c0dddad66507,MSWO00947,2024-09-09T10:49:24.680545,1,21.19
2ac0c02c-f1b0-4f57-b5a9-72c08a94cee3,9f748c3b-43df-4029-a909-fd7a5232ec23,a67bce0b-d854-42e7-a1fa-d9c15ef01868,MSME00799,2025-06-25T04:03:48.249855,1,17.84
cc799341-f68e-4cbf-a433-582fe6fbbc48,540ca6bf-2a4e-40df-bd86-dc7bedf7127c,544a1a11-08eb-4c0e-b7cc-f5b459f1c937,MSHO00068,2024-10-14T00:19:31.891014,1,0.91
59743b58-03bf-4d89-9052-0575a19ecb17,140e7276-5ebb-4338-8d8e-5badacfb9442,2265b5ac-36ea-4f88-b244-84d0bd76fcd9,MSHO00103,2025-04-30T10:58:43.970937,2,11.92
16967c12-12d7-4b60-a4ce-3d1987856301,bd62ed3a-3e97-4271-b12f-7395bec80003,022f29b8-9269-43cb-aff0-e8a4ddc049ba,MSFO00772,2024-12-12T03:15:30.793018,1,13.88
f09f7dd8-d574-491f-91cf-df8c693372dd,4e5ce51a-a904-4777-8a48-07d2b1903872,07b24289-3385-432f-8348-e79dd0c5db36,MSFO00771,2025-07-12T22:25:01.250662,1,24.34
f5b6583c-580f-4dc4-a19c-8c7e4e9ba59a,2c19a2a6-b7b5-434a-88a3-d70ed314d7eb,adb57854-56a8-4674-abe8-7d7710d46c8d,MSBE00695,2025-07-13T21:21:08.511053,1,21.99
1535670e-bc76-4e27-8f2a-d2c9ec8d8b01,23121b72-90b5-4495-a26e-21fcbcffaf83,e88a1c0f-ed87-412b-aa3a-11439f293c7e,MSHO00024,2025-02-08T13:48:03.250351,1,18.7
5e71833b-3fa5-4b78-8014-2e1776a43f39,47f7f384-4170-4167-8e00-cb96a049fe28,88670a75-d188-47c7-ade6-baf68a77062e,MSFO00720,2025-08-04T05:15:12.000855,1,13.65
152080f4-dd22-4290-833f-3a8a45ca0fa3,b56f6412-03a5-453d-bf68-1103c62e794b,0672c989-59d4-4047-a5da-41a274ee7196,MSME00046,2025-04-05T20:15:58.235304,1,6.71
e22a1f1e-b52d-4148-be12-d9aa52312a93,342b0afd-57cf-43e5-8405-03d995a77b0f,a77f321a-d2f0-49d2-8756-9e3d2561e2ef,MSFO00019,2025-03-19T02:12:42.126439,1,12.47
69a198ff-58d9-4a80-a71b-eb9417e64be0,41cf42e0-e9e6-4ea1-928c-7c11a4c18851,7754b1d9-60ab-4cd0-9452-11f8009af67d,MSFO00003,2024-11-23T01:44:29.850837,1,30.25
d1804bd8-143c-4da6-b912-16cafb07024f,7668390c-aae6-4355-9323-93610458d5c3,331a25fd-cd97-43f1-ada8-d9364457ddca,MSME00798,2024-09-24T15:30:52.431113,1,5.88
ede5b240-6303-47c0-a775-188bb02e5949,f97b6f1f-6bac-4bfa-84bd-f7dc8ec0c12c,7ccddf84-1542-45be-9e4c-fdb3a4ab8f15,MSHO00468,2025-03-18T18:21:57.071139,1,27.79
9c1b33ef-228b-41b1-b998-3854b43e052f,ba86d560-7ed1-47bb-876d-00e8acd15cba,f11113df-e510-4e1a-a076-4ba47d7b1a8d,MSFO00107,2025-07-24T04:47:25.813140,1,14.94
fa1a9848-8b57-4327-8c90-baa78faa5a5a,2fa89b5b-6d5f-475f-8cdf-f019f002b606,f18d0661-1655-4c44-9a83-b6b59b10605e,MSFO00395,2024-10-03T16:41:43.165006,1,1.95
a167306c-670e-4dfb-88a1-17f9dde618fe,1d7f763a-4e71-4e2d-af0e-01bf8ebfc0d4,3d7231b4-dd07-46c7-b52a-e5734ac54930,MSFO00673,2025-02-25T09:29:26.899318,1,7.48
6e889f54-c65c-4993-aeff-ecbab3834fe0,ba587957-d6b0-459b-8d84-5c6bc29df9d9,132df0e2-d22f-4bea-8e12-412d840eb5ce,MSBE00109,2025-03-03T06:31:49.803118,1,14.97
ab0dd12b-3861-4179-bb1f-5dd12b61f3f4,89877460-9b54-43ee-81a9-9ce26449bb38,238e4252-241c-4ce5-9cc9-9407d5969104,MSHO00128,2025-02-08T22:18:56.931402,2,47.74
cc0541f3-e548-49ff-8a95-0c0789f397c3,def53ed3-788e-4a41-a3e4-21fca4b966bf,f30e4821-a567-4309-9e36-78c336fd8bd7,MSHO00690,2025-02-10T03:34:15.208559,2,3.29
1106f3e3-2ae1-4c44-b305-f3c4e172ee5d,f31dbac5-ee0c-49b6-aea8-74c9cc018a88,0dafd284-8389-496d-8dc4-6c8d2f168f7a,MSHO00827,2025-03-05T22:38:09.635748,1,3.97
204311ed-671b-4b76-a0a7-fce22aa87bc9,c2285ba7-0cfa-46a5-a666-2e08f9646fc3,b95ab3f4-3a72-4a07-b6c2-fa2337e5813a,MSHO00288,2025-06-13T13:04:44.061094,1,7.6
18e3ab2a-de31-47aa-ab44-f48ba4fd3ffd,502c8a5a-fffe-4831-b86f-40d72c8d20a5,8aa3ce62-da2e-443b-abcf-d8cfab15e6be,MSBE00970,2024-12-09T23:29:21.300463,1,29.83
37479c26-dbdb-4f48-96c5-a2dd4d9fbea0,bc9bd4a3-724d-4171-8850-d8237fe8635f,19564529-c61c-433f-87b8-c16175dd18ef,MSHO00342,2025-08-16T09:19:16.193750,1,6.78
c935ebfd-10eb-446a-b1b3-50ac56f168be,d2e2eb31-1e46-46a4-a2a2-f480d32d91d7,1934c982-b574-4b4f-a8bf-3e3ac8ce85a3,MSME00781,2024-12-06T03:07:45.693745,1,21.61
92b77af5-383a-4943-ab3d-61c648bd8f39,a558fd7c-3a87-413d-bb4a-00ff88be2c13,dc8a4de7-ddc0-49cc-99d0-196e1cd17b9a,MSFO00044,2024-08-31T00:00:14.107817,1,8.95
b1082043-b841-419f-9727-9bb2dc5fbf77,472b4c5f-95ab-4ed5-973d-7bd41839ed63,f0e6af51-f296-413b-ab7f-fbb363ede5a1,MSBE00157,2025-03-02T18:32:42.415204,1,19.07
07d03b1b-aa5b-4112-a13b-f109960d8e5b,425156b0-dcab-47d8-b082-0fa242e6027a,414d0b20-70d3-40e4-8170-6ad21a67eeb7,MSWO00552,2024-10-22T22:51:36.680813,1,8.8
02cb9da0-121e-4f01-9694-8749e67f0a0d,da0c2666-2244-4cbb-a0ab-f13ccd0b8672,d2e11e92-6343-4929-a39b-9de2dae50f73,MSME00914,2025-08-05T13:14:57.468395,1,13.96
8357842f-6f55-4e1a-9b19-4b02be11f255,e7fe33fb-5b39-4236-b5d5-d99cafdf504b,7b444151-8a5a-4b86-8ac8-5384f99bdaff,MSBE00178,2024-11-03T18:31:31.222867,1,12.16
2fd90c52-f91b-49d7-98e5-619705e4f08a,3dd98ea5-ab8a-4420-af1c-eda97fe609df,ccf1f120-c3d2-491e-a9d2-d3a721ecdd93,MSWO00925,2025-04-07T06:02:01.892396,1,24.43
7a54ba46-50c2-4685-aefc-3958001fb254,f4266675-1194-4393-b899-a670c676f53c,32206a78-17d7-4fb5-8bc2-f93803aad9ea,MSME00062,2024-11-12T06:17:29.355508,1,12.89
642065e3-fea1-4ab1-911b-6ae4ec7570cf,30005926-6099-4488-89df-c3026bb3ff72,c756a5b5-b784-4f55-b356-3a7f0965dc4f,MSWO00227,2024-09-17T05:02:46.413052,1,5.54
9b6fffe1-2b0a-4b9e-aa0a-9f5ec3ffb8b7,bdb05c6d-9e8b-438c-90ba-8e7db510d496,9d42ae6e-37c3-44af-8a00-6f752706dff7,MSWO00995,2024-12-02T11:45:09.864165,1,5.43
e4ceae00-eed7-4754-aa1a-aae1f52d1a94,1ee3f040-b591-4316-b38e-34ecc043d0bb,6e5c8a02-54a5-4f06-8dc3-607758ef5f43,MSFO00408,2025-05-06T06:35:46.173704,1,53.21
0e1fcfdc-b75a-4896-85e9-4607647e26bb,6d3fe703-785c-431d-a1ae-742e6238f1b7,3d5110d1-fe66-4f9e-8f9f-f2e2f2102723,MSFO00505,2025-03-20T11:35:52.524612,1,14.88
436adae5-5363-40a4-97be-e148c8623c3f,5a49d927-dc2f-4fc2-8c28-3931db9f6ff6,e5485a90-c1c8-4167-9016-d06cd1250fdd,MSBE00598,2025-03-01T02:27:48.511264,1,3.7
26e18d61-f218-4c08-90d2-dbff0023a675,2d421d43-6c69-42c4-8b5e-a1b8979d5335,be52ab7e-a2b2-4900-89b1-72caafae6d8b,MSFO00933,2024-11-10T22:56:20.417056,1,20.87
95668e6e-e60b-48ef-bde5-5d4ac54b8725,333c9ff2-40c6-408b-a86e-80c6e47d7c92,fe8fba4b-f87b-44b8-9f33-1c2831f5bc34,MSBE00936,2025-02-16T13:39:43.574889,1,5.81
44272113-c532-4aed-97da-a9e7abb7c8aa,2ebcdbdd-3eb5-4ebd-ad70-f1a4b6e47376,37fce5c6-62ee-4eab-8531-8249c3b825a6,MSWO00210,2024-10-21T19:54:44.056479,2,71.08
e746b7a2-a780-42b7-ac58-320e01c9d012,54252281-dd6f-44a0-a51b-c40bf850654b,bd0f71ac-e86e-4d52-85d6-8b9dc282a106,MSWO00721,2025-03-27T12:44:39.911901,2,139.52
86a9a8be-548d-4b8f-924f-dea7d9772466,915d4121-60f7-4edc-b3e1-31b4de21dc0d,d38ac121-f81d-410e-afbd-612f309e53e8,MSBE00950,2025-07-23T04:43:48.419684,1,42.13
007fc45a-676b-4a83-8795-f91729a6c234,c1927cc0-f0e3-4aa4-abcc-47cac046cf1b,3ca4d3ec-b387-4d57-85cc-6e759ebb2468,MSBE00367,2024-12-25T17:48:31.085351,1,61.33
2aad1212-619d-4c64-a9e8-7f31243b62d4,47c700d0-752c-4f24-9624-18fd963859c8,255c3280-9a38-44bc-8dce-db8a8af6626f,MSME00703,2025-05-01T15:07:17.142615,1,35.04
682653ee-e012-4e17-bdc9-fc1e5b481f11,5d3fbf48-1fbd-470b-bd31-7e6ec641affa,d91449a1-4fee-4a85-97c1-43463aecf2c8,MSME00168,2025-06-06T16:37:29.247330,1,2.81
0a291891-980a-4774-8c0c-f67f1dc09885,ef07c3cf-353d-4b2a-9e66-fbf9c939d2bd,a8da9b88-15c6-4941-b9fd-28077d149698,MSHO00828,2025-05-16T23:45:49.643804,1,19.74
747668d9-8f42-45b9-b342-219eaa13fa9d,c9be5233-0046-4a8f-80fe-3e101d99abbf,4789370d-e925-4a8d-b156-35a39fb7332e,MSFO00105,2025-03-27T05:17:45.058331,1,10.13
8c72535f-7883-472d-9b51-5660b4abbd08,e871ecb0-239e-428c-8e05-c488ce0b7122,0dafd284-8389-496d-8dc4-6c8d2f168f7a,MSHO00827,2025-04-06T10:07:48.830976,1,3.97
bde79b3c-3925-402f-951e-d12272af8183,b54b6f36-63c4-417d-a1ea-65ee41dcc816,98e98f92-af67-4784-88ac-3a6868f8bf38,MSHO00994,2024-10-23T05:59:45.048880,1,12.35
24eb0bf8-676a-4d41-ae95-0044e4860637,60274e96-dd39-49ab-a1e5-8f57b002d78e,544a1a11-08eb-4c0e-b7cc-f5b459f1c937,MSHO00068,2025-03-05T11:40:05.760012,1,0.82
4981cd9f-4f84-4d85-a52d-d0fe9aa44975,e6d37fe3-61e7-4e98-94dc-a4907612ef33,73b43c23-ae82-4069-a6fc-2fced0114fe6,MSWO00637,2025-08-06T10:40:39.681050,1,3.37
582060b7-edf5-4ca9-8645-b562413a330d,8993febb-1e99-4476-bf88-b32f2c827b6a,7cf99ef4-20da-473f-b0d4-eae653929f89,MSBE00057,2025-04-30T01:49:52.306011,1,9.07
3449f6f9-5da4-41f1-9330-7e60ddbea942,44dec5f7-3ce3-42a0-850e-c2bf20eca65c,6b31c102-e7a3-4ca4-bf7c-4416e9b2f628,MSFO00752,2025-06-03T00:43:17.548504,1,85.96
6acb3fde-b8ad-4a6c-bef4-4646c2b4f518,0e73ef1a-46bd-4b6f-ac84-2324184f5882,8edcd06e-f31c-48aa-8d09-75fb657d24b7,MSHO00810,2025-01-03T22:26:03.665851,1,19.86
22d0e7dc-d3d2-4bc6-a953-69202159c2bb,2c6aba2f-9642-433d-a99a-eddd6d9e0704,77885a11-f3f8-447a-9b82-6c21fee539f1,MSHO00324,2024-08-30T14:59:46.865847,1,6.93
06033b46-6e4e-47ea-9b5b-02c866480ae7,126a3e1c-6eaa-41e7-bb44-56e45333c735,c115ed1f-926b-48a8-9457-11ec277f9e86,MSME00056,2024-09-22T18:53:41.048605,1,3.02
b5e95f80-c4bb-45fa-94c3-952577d090df,860c539e-30ff-4d1e-b6a7-0e9a8be29bb5,827ddb80-a837-4cd0-a401-325df4313858,MSME00327,2024-12-04T03:58:44.510352,1,28.12
52d64037-590b-4bba-83bf-cead1612aa49,9a28ad9c-63e1-4268-aecc-6726d8f066d6,d2e11e92-6343-4929-a39b-9de2dae50f73,MSME00914,2025-07-28T00:46:56.126856,1,13.96
a8fdbc43-0cb6-4334-aebd-c0132f1c4c0d,a2d910c6-6fcb-4f4e-89de-ba90749a7078,6399734f-6288-45d6-a78b-3d13d95add20,MSBE00758,2025-08-04T16:05:55.119398,1,96.24
eaae6610-a892-4443-9519-c18d2ca30046,ac366fd3-f186-4862-b13f-9b7d4c2a5d64,711bbbab-8deb-48d9-a976-0ef7d06ffaa3,MSWO00610,2024-11-20T13:53:13.474142,1,11.69
8e941da8-9479-40c8-9c8d-af69a4179b28,720e33d9-ae02-4142-8ecb-e3856fe09d92,6772589a-8989-498b-9a1b-1ab590e7bdd6,MSBE00431,2024-10-19T05:25:46.757944,1,8.05
5fbc64f0-f2ef-4976-adca-5df4df8945f9,8f5669dc-2a8e-4bfb-bd10-44b7a32884c4,adb57854-56a8-4674-abe8-7d7710d46c8d,MSBE00695,2024-09-27T02:40:03.731666,2,43.98
dece57d1-44bc-442b-9c0e-081f9cb71403,ff27d77e-c7b7-4931-b5bd-1df2ad455cba,183d2438-ee4d-4893-9517-a61a25f71842,MSME00320,2025-07-14T01:41:33.489794,1,7.26
483f7c90-80cd-4384-97bf-469b7118e10f,ae966f74-7c69-45be-a301-1b6db9952fde,d54b39e0-3b66-425e-ad1a-31cad6c2139b,MSBE00718,2025-03-20T17:49:01.529358,1,8.48
632dbe3f-3033-46bd-b34b-83b6c320359f,ae6afd19-43b4-47e6-bbba-73dfb6cdeb03,317af7ea-0a02-4cb9-804f-e2d6f06cdc36,MSBE00391,2024-10-11T03:31:52.165185,2,12.74
5a8230b9-01f8-4234-b2bb-83e741cdea45,52a8184f-4502-452f-a458-905fe0870cda,3900ba0e-2758-45ed-89e2-87b7929ec320,MSHO00509,2025-01-14T09:57:56.230732,1,17.21
d9947130-d062-43ac-a9b8-5a451a4e0785,5a53064c-aa94-4f19-ad61-bc70506a47f1,4dcb25c6-8bbe-4584-89a5-45ec49298c72,MSHO00266,2025-05-16T00:51:18.150709,1,119.68
17c27e25-7a56-4138-917b-d7ed9361f8d8,a3f482bc-f94a-4db4-a799-c60be821a5de,5f1e1e11-8f8e-4fd5-a188-9bd1d9cabed2,MSWO00332,2025-07-06T05:32:23.940559,1,41.24
cfb0d672-0a78-4140-9bfd-8e8255d4f32c,b4396a7d-bc70-4ef8-bdb2-04493944b84c,49397c5f-a285-4899-bc33-4d646759f416,MSFO00591,2024-10-09T22:13:33.730795,1,11.16
e5d0dcfd-54d6-486c-9576-3773726ed117,98bebde6-8a2e-437c-958f-e9bd2bb6aaf3,a7654b20-94ed-4604-bd4c-4de55b758a0b,MSBE00117,2025-03-01T03:59:57.650346,1,27.63
bdb29176-2dbc-47cd-8a64-cb4b797388c4,8d0a8307-20fb-4038-bfb6-97d0b9ccc57e,bd1bada5-b889-4bc1-a76e-b9794f6b8f52,MSWO00151,2025-05-03T02:27:00.548311,1,18.62
2edd0a24-843a-4800-b697-f0285fc474a4,7cb8290a-1d99-4d1b-94f9-bd2e400603e5,d7783c6d-2579-4c0e-8cfd-baa8df3b70cb,MSWO00737,2025-04-20T23:49:07.875356,1,3.84
ae0339fe-16e3-4a5b-8b8d-d10787dabc99,bc90afff-fc9b-4870-b521-222e910347f0,8f01d5b0-991c-444f-b777-77737563ec70,MSME00106,2024-10-25T17:02:19.376768,1,83.19
5443e78d-b790-4da0-88b1-07ab407a1f8e,9e0f7896-a7e4-4616-a97d-a8cbbd99612e,613785d8-6375-4b33-9472-ae66f5c6cfca,MSME00652,2025-01-13T14:06:35.702246,1,55.61
aa05f79c-d544-4a42-acc1-c1ef6b92130c,2f909dc9-1dca-4b9c-b741-0565cdf5f041,fdfab479-7025-490a-b1f9-dc730293e786,MSWO00855,2024-10-10T12:03:54.765694,2,8.29
00e6dd49-5889-4ed9-b707-1133db6a6cd1,459f8049-aed8-4f94-aa31-a56eed4a28a0,c8ea7f87-44ca-4349-8d66-197e7501db00,MSHO00981,2024-11-02T04:57:07.477785,1,19.9
a6bdc28a-9bd2-4926-813e-dc7675ebc6b5,2233a486-80f6-4d60-98ca-1107e0d788f7,77f66d87-9977-4dbb-8073-4923734cde47,MSFO00094,2025-06-12T19:58:56.386682,1,1.71
bf6f1dab-5202-4840-a320-f47c67c6a511,ca809532-b4a7-41bf-bda1-8a2f5f3328e8,a77f321a-d2f0-49d2-8756-9e3d2561e2ef,MSFO00019,2024-10-30T01:26:11.716277,1,12.47
5f134919-7e6c-4ea1-a83b-98d68524cfa1,f1e1f497-5cc2-437e-94c6-3689525d4432,47edfa1c-a416-41ba-b1ce-6f02e525391c,MSWO00901,2024-10-04T13:04:37.472945,1,11.73
587b936c-ae75-46c9-97fe-5d5b04557751,fa1c624c-f836-45ff-b46b-f16bf370354c,58c9401b-0a08-48bf-96ed-502bc787037b,MSWO00263,2025-07-25T21:39:16.261309,1,18.14
6fa034c7-3337-4ee3-9132-c5ebd4881b0b,bb30d2fb-56dc-4f37-a637-71f883ed9aa3,01399fc9-3900-41ff-8cdd-c03ef7c14489,MSBE00340,2024-10-29T17:52:04.982317,1,4.77
9070eb25-b320-439e-8b5f-f2044bdd12a4,f9cba662-17cb-462b-9b4c-0253f685a6a1,07cf650c-3967-4999-be5f-dbd45b428913,MSWO00000,2024-10-21T23:22:25.489888,1,19.05
7c618e6d-5619-439e-9ee9-0020c343c4db,34e8f1fb-0881-46a4-a18a-7e5dd0f2458d,e24ef2c9-22ba-4e50-8a79-b022ab1696e1,MSHO00065,2025-07-30T17:51:05.786576,1,15.92
7d6b3140-dbf1-4d68-9072-a2798d3d6986,b8a65679-ce35-4ff0-a188-4d9bfe6590f6,4a22c15c-7682-4219-8b76-410e82fe2ad8,MSBE00321,2025-07-02T13:25:41.143318,1,13.6
3ccd1820-129d-4575-862a-4d0dd28f650d,330029ad-6952-420b-a592-4b5e71373a7d,c682b04b-0bf6-4e77-94ec-a8aab2eba251,MSBE00733,2025-01-21T15:36:40.748488,1,7.58
f1491613-f567-4588-ba9a-a9ab9ed4c126,277e787a-5ce8-48bc-896b-06b5162ff759,e0fbcef8-36a9-4fdd-8b9a-52aab6cc73e8,MSFO00840,2025-02-21T12:11:21.086770,1,28.73
563780ea-a821-47ef-90e6-2de3cbb15147,e9bcee2f-d5c0-45f8-8a79-d3aeaa1d92a9,c2037c55-59d7-4c07-9d34-31dbe8229725,MSBE00012,2024-11-06T19:22:37.200040,1,7.1
5b0a6ed0-c40e-4eca-bb99-3a3ccafd0252,68e6d8d8-6a82-4743-9cd0-820da152b3bd,14661d86-f3d0-47d3-ab25-d2efc0c45f74,MSME00725,2025-03-15T23:33:22.796731,2,51.62
bd8be441-9fd3-47ec-86a1-da882e8d7929,cf9bb66b-e661-4204-96c0-062fba96c954,c1ea504e-89b8-4635-b2f9-0aef2c452380,MSHO00179,2025-07-03T16:40:47.623386,1,8.3
9d631ef0-46d4-4425-b269-62623614462b,3b31e1e4-53a4-4e22-9723-93463e954bb0,fac3e69c-414e-4b64-8171-948afc11cc32,MSFO00348,2025-07-24T17:51:16.109441,1,8.16
ec75f314-28cc-465e-abee-d4ae53409543,73cb3567-0acd-4af6-bc5d-fdf585586196,359d1719-7cce-4dbd-9b3d-d91e1b2818a5,MSBE00007,2025-05-01T01:19:32.093898,1,28.66
a8339723-208d-4bac-9ea1-904a03c16116,ea226a1e-d86d-49c2-be36-e972cdb39e8e,6085c8c6-74fe-4b4c-b871-833449afbc06,MSHO00027,2025-03-01T02:04:21.084349,1,32.78
